ID,ODNB_ID,displayName,prefix,firstName,lastName,suffix,title,gender,birthYearType,birthYear,deathYearType,deathYear
10004103,9094,Thomas Fairfax Lord Fairfax of Cameron,,Thomas,Fairfax,,Lord Fairfax of Cameron,male,IN,1693,IN,1781
10009337,21365,Nathaniel Parkhurst,,Nathaniel,Parkhurst,,,male,IN,1643,IN,1707
10009352,21398,Nathaniel Parr,,Nathaniel,Parr,,,male,AF,1641,IN,1751
10005898,13172,Rowland Heylyn,,Rowland,Heylyn,,,male,IN,1562,IN,1632
10002890,6416,John Cotton,,John,Cotton,,,male,IN,1585,IN,1652
10002468,5453,Sir Thomas Clarges,Sir,Thomas,Clarges,,,male,CA,1617,IN,1695
10003585,7834,Thomas Dorman,,Thomas,Dorman,,,male,IN,1534,IN,1577
10006212,13833,Francis Hosier,,Francis,Hosier,,,male,IN,1673,IN,1727
10003119,65300,William Culpeper,,William,Culpeper,,,male,AF,1391,IN,1501
10010566,24357,George Rust,,George,Rust,,,male,IN,1628,IN,1670
10007472,16759,William Lisle,,William,Lisle,,,male,IN,1569,IN,1637
10009533,0,John Pennyman,,John,Pennyman,,,male,IN,1628,IN,1706
10005779,12874,Edward Hellowes,,Edward,Hellowes,,,male,IN,1574,IN,1601
10001802,4049,Nicol Burne,,Nicol,Burne,,,male,IN,1574,IN,1598
10012788,29242,George White,,George,White,,,male,IN,1684,IN,1732
10002866,39728,Anthony Moses da Costa,,Anthony Moses da,Costa,,,male,IN,1667,IN,1747
10002877,6393,John Cotta,,John,Cotta,,,male,CA,1575,IN,1627
10003586,66726,Anne Dormer,,Anne,Dormer,,,female,CA,1648,IN,1695
10004311,9555,Gerald Fitzgerald,,Gerald,Fitzgerald,,,male,IN,1487,IN,1534
10009899,22689,Sir Anthony Poyntz,Sir,Anthony,Poyntz,,,male,CA,1480,IN,1532
10003122,72773,Laurence Culverwell,,Laurence,Culverwell,,,male,AF,1452,IN,1562
10003111,65299,Sir Alexander Culpeper,Sir,Alexander,Culpeper,,,male,AF,1431,IN,1541
10003116,65298,Richard Culpeper,,Richard,Culpeper,,,male,AF,1406,IN,1516
10005705,12700,Samuel Haworth,,Samuel,Haworth,,,male,IN,1659,BF,1769
10002843,45888,William Corkine,,William,Corkine,,,male,IN,1610,IN,1617
10003564,7775,John Dolben,,John,Dolben,,,male,IN,1625,IN,1686
10009193,20988,Corbet Owen,,Corbet,Owen,,,male,IN,1645,IN,1671
10007752,18396,Thomas Macclesfield,,Thomas,Macclesfield,,,male,IN,1585,IN,1616
10006648,14910,Richard Johnson,,Richard,Johnson,,,male,IN,1656,IN,1721
10006320,14028,Richard Huddleston,,Richard,Huddleston,,,male,IN,1583,IN,1655
10008891,20286,Thomas Norris,,Thomas,Norris,,,male,IN,1653,IN,1700
10009837,0,John Pordage,,John,Pordage,,,male,IN,1607,IN,1681
10002346,5195,Ichabod Chauncey,,Ichabod,Chauncey,,,male,IN,1635,IN,1691
10007143,16048,Zachary Langton,,Zachary,Langton,,,male,IN,1698,IN,1786
10010756,24778,Stephen Scandrett,,Stephen,Scandrett,,,male,CA,1631,IN,1706
10008147,18454,Daniel Mayo,,Daniel,Mayo,,,male,IN,1672,IN,1733
10009200,21005,Hugh Owen,,Hugh,Owen,,,male,IN,1615,IN,1686
10012937,29583,Richard Willis,,Richard,Willis,,,male,IN,1664,IN,1734
10003587,7835,James Dormer,,James,Dormer,,,male,IN,1679,IN,1741
10009505,21807,Thomas Pellett,,Thomas,Pellett,,,male,IN,1671,IN,1744
10003666,8026,James Drake,,James,Drake,,,male,IN,1666,IN,1707
10003848,52618,Edward East,,Edward,East,,,male,IN,1602,IN,1696
10003127,70078,Samuel Culverwell,,Samuel,Culverwell,,,male,CA,1551,IN,1613
10004001,8866,John Erskine of Dun,,John,Erskine,of Dun,,male,IN,1509,IN,1590
10008642,19626,John Murray,,John,Murray,,,male,IN,1631,IN,1703
10005464,12127,Thomas Hamilton,,Thomas,Hamilton,,,male,IN,1600,IN,1640
10012343,28259,Sir Thomas Vesey,Sir,Thomas,Vesey,,,male,IN,1672,IN,1730
10012600,28869,Thomas Watson,,Thomas,Watson,,,male,AF,1634,IN,1744
10002589,5759,William Cochrane,,William,Cochrane,,,male,IN,1605,IN,1685
10008526,70935,Bezaleel Morrice,,Bezaleel,Morrice,,,male,IN,1678,IN,1749
10008523,0,John Morphew,,John,Morphew,,,male,BF,1699,IN,1720
10005297,11748,Peter Gunning,,Peter,Gunning,,,male,IN,1614,IN,1684
10012950,55506,Hugh Willoughby,,Hugh,Willoughby,,,male,IN,1643,IN,1712
10010657,24591,Aylett Sammes,,Aylett,Sammes,,,male,IN,1636,IN,1679
10006214,66636,Sir Bennet Hoskins,Sir,Bennet,Hoskins,,,male,IN,1609,IN,1680
10009585,21988,Robert Perrot,,Robert,Perrot,,,male,IN,1478,IN,1550
10007714,17287,William Lyon,,William,Lyon,,,male,AF,1507,IN,1617
10003212,74048,Wiliam Dafydd Llywelyn,,Wiliam,Dafydd Llywelyn,,,male,IN,1525,AF/IN,1606
10003123,6885,Nathaniel Culverwell,,Nathaniel,Culverwell,,,male,IN,1619,IN,1651
10001613,3567,Thomas Brooks,,Thomas,Brooks,,,male,IN,1608,IN,1680
10002845,6329,James Cornewall,,James,Cornewall,,,male,IN,1698,IN,1744
10009900,22690,Sir Francis Poyntz,Sir,Francis,Poyntz,,,male,IN,1487,IN,1528
10054809,,Alice Oldfield,,Alice,Oldfield,,,female,BF,1650,AF/IN,1650
10054810,,Abigail Kellond,,Abigail,Kellond,,,female,BF,1684,AF/IN,1710
10012819,29299,Sir James Whitelocke,Sir,James,Whitelocke,,,male,IN,1570,IN,1632
10004335,9616,Patrick Fitzmaurice,,Patrick,Fitzmaurice,,,male,IN,1551,IN,1600
10009830,22533,Sir Thomas Pope,Sir,Thomas,Pope,,,male,IN,1507,IN,1559
10010307,23648,Ambrose Rigge,,Ambrose,Rigge,,,male,IN,1635,IN,1705
10011379,52156,Benedict Spinola,,Benedict,Spinola,,,male,IN,1519,IN,1580
10006435,14313,Robert Hutton,,Robert,Hutton,,,male,AF,1458,IN,1568
10008892,20288,William Norris,,William,Norris,,,male,IN,1522,IN,1591
10006321,67963,George Hudson,,George,Hudson,,,male,AF,1562,IN,1672
10000282,94686,Sir Nicholas Armorer,Sir,Nicholas,Armorer,,,male,IN,1620,IN,1686
10003909,40799,Sir Philip Egerton,Sir,Philip,Egerton,,,male,AF,1588,IN,1698
10007652,17143,Sir Thomas Lucas,Sir,Thomas,Lucas,,,male,IN,1597,IN,1648
10008148,18461,Richard Mayo,,Richard,Mayo,,,male,IN,1630,IN,1695
10003231,65511,James Dalton,,James,Dalton,,,male,CA,1700,IN,1730
10004499,9973,William Foster,,William,Foster,,,male,IN,1591,BF,1701
10008505,19241,Sir William Morgan,Sir,William,Morgan,,,male,IN,1541,IN,1583
10008924,20355,Robert Norton,,Robert,Norton,,,male,AF,1525,IN,1635
10009385,21470,Philip Parsons,,Philip,Parsons,,,male,IN,1594,IN,1653
10013172,30082,Lady Mary Wroth,Lady,Mary,Wroth,,,female,CA,1587,IN,1651
10001260,2826,John Bond,,John,Bond,,,male,IN,1612,IN,1676
10010634,37930,Joseph Salmon,,Joseph,Salmon,,,male,IN,1647,IN,1656
10005543,12335,Sir Edward Harley,Sir,Edward,Harley,,,male,IN,1624,IN,1700
10002983,6623,William Crashawe,,William,Crashawe,,,male,IN,1572,IN,1625
10000093,271,John Fortescue Aland,,John Fortescue,Aland,,,male,IN,1670,IN,1746
10005716,12723,James Hay,,James,Hay,,,male,IN,1580,IN,1636
10006747,15167,Franciscus Junius,,Franciscus,Junius,,,male,IN,1591,IN,1677
10010643,24577,Thomas Salthouse,,Thomas,Salthouse,,,male,IN,1630,IN,1691
10009587,21995,Henry Perry,,Henry,Perry,,,male,IN,1560,IN,1617
10002230,4946,William Cavendish,,William,Cavendish,,,male,IN,1593,IN,1676
10007775,17465,Sorley Boy MacDonnell,,Sorley Boy,MacDonnell,,,male,BF/IN,1508,IN,1590
10004221,74585,Henry Ferrabosco,,Henry,Ferrabosco,,,male,AF,1548,CA,1658
10010509,0,Sir Ralph Rowlett,Sir,Ralph,Rowlett,,,male,BF,1510,AF,1558
10009590,49955,Micajah Perry,,Micajah,Perry,,,male,IN,1694,IN,1753
10009591,22003,Stephen Perse,,Stephen,Perse,,,male,IN,1547,IN,1615
10003194,8014,Samuel D'Oyly,,Samuel,D'Oyly,,,male,IN,1681,IN,1748
10009197,12463,George Owen,,George,Owen,,,male,CA,1553,BF/IN,1614
10009589,49953,Micaiah Perry,,Micaiah,Perry,,,male,IN,1641,IN,1721
10003220,7027,George Dallam,,George,Dallam,,,male,AF,1574,IN,1684
10005544,12336,Edward Harley,,Edward,Harley,,,male,IN,1664,IN,1735
10002932,6535,John Cox,,John,Cox,,,male,IN,1565,IN,1583
10002114,4730,John Carpenter,,John,Carpenter,,,male,AF,1511,IN,1621
10002934,51091,Owen Cox,,Owen,Cox,,,male,AF,1555,IN,1665
10003211,7211,Edward Dafydd,,Edward,Dafydd,,,male,CA,1602,CA,1678
10010941,72745,Anthony Sharp,,Anthony,Sharp,,,male,IN,1643,IN,1707
10007366,16532,Christopher Lever,,Christopher,Lever,,,male,IN,1598,IN,1627
10009763,22372,Thomas Playfere,,Thomas,Playfere,,,male,IN,1562,IN,1609
10002013,4515,John Campbell,,John,Campbell,,,male,IN,1696,IN,1782
10002587,5753,Sir John Cochrane,Sir,John,Cochrane,,,male,IN,1662,IN,1695
10009902,75180,John Poyntz,,John,Poyntz,,,male,IN,1639,IN,1665
10012012,27568,Pietro Torrigiani,,Pietro,Torrigiani,,,male,IN,1472,IN,1528
10000718,1540,Henry Barrow,,Henry,Barrow,,,male,IN,1550,IN,1593
10001384,3068,Edward Bowles,,Edward,Bowles,,,male,IN,1613,IN,1662
10010137,23184,William Rawley,,William,Rawley,,,male,IN,1588,IN,1667
10011033,25379,Richard Sherlock,,Richard,Sherlock,,,male,IN,1612,IN,1689
10009404,0,Sir John Paston,Sir,John,Paston,,,male,IN,1444,IN,1504
10008467,19180,Henry More,,Henry,More,,,male,IN,1587,IN,1661
10011114,25596,William Simpson,,William,Simpson,,,male,CA,1627,IN,1671
10005730,12746,Richard Haydock,,Richard,Haydock,,,male,IN,1569,CA,1642
10009198,21000,George Owen,,George,Owen,,,male,IN,1598,IN,1665
10003252,7105,Bartholomew Dandridge,,Bartholomew,Dandridge,,,male,IN,1691,AF/IN,1754
10004825,67516,Walter Gibson,,Walter,Gibson,,,male,CA,1645,AF/IN,1717
10000858,58323,Sir William Becher,Sir,William,Becher,,,male,IN,1580,IN,1651
10012293,45831,Marion Veitch,,Marion,Veitch,,,female,IN,1639,IN,1722
10004220,9353,Alfonso Ferrabosco,,Alfonso,Ferrabosco,,,male,IN,1575,IN,1628
10004104,9095,Sir William Fairfax,Sir,William,Fairfax,,,male,IN,1610,IN,1644
10005976,13320,Nicholas Hilliard,,Nicholas,Hilliard,,,male,CA,1547,IN,1619
10010982,25307,Richard Sheldon,,Richard,Sheldon,,,male,CA,1570,CA,1651
10009440,21621,John Paulet,,John,Paulet,,,male,CA,1598,IN,1675
10011740,26845,George Swinnock,,George,Swinnock,,,male,IN,1627,IN,1673
10011268,68674,Roger Smyth,,Roger,Smyth,,,male,IN,1540,CA,1625
10004947,10944,Thomas Good,,Thomas,Good,,,male,IN,1609,IN,1678
10003910,70787,Sir Ralph Egerton,Sir,Ralph,Egerton,,,male,BF,1476,IN,1528
10000859,1895,Cave Beck,,Cave,Beck,,,male,IN,1622,IN,1706
10000094,74430,Hugh Albert O'Donnell,,Hugh,Albert O'Donnell,,,male,IN,1606,IN,1642
10003290,7170,William Darrell,,William,Darrell,,,male,IN,1651,IN,1721
10008392,19020,Henry Montagu,,Henry,Montagu,,,male,IN,1564,IN,1642
10005065,11155,Robert Gould,,Robert,Gould,,,male,CA,1660,BF/IN,1709
10008906,20313,Roger North,,Roger,North,,,male,IN,1588,IN,1652
10011401,26190,Edward Squire,,Edward,Squire,,,male,AF,1488,IN,1598
10010714,24713,Henry Savage,,Henry,Savage,,,male,IN,1604,IN,1672
10007798,17544,Hugh MacKail,,Hugh,MacKail,,,male,IN,1640,IN,1666
10001398,90080,Henry Box,,Henry,Box,,,male,IN,1585,IN,1662
10011145,47393,Sir Richard Skeffington,Sir,Richard,Skeffington,,,male,IN,1590,IN,1647
10007477,16763,Martin Lister,,Martin,Lister,,,male,IN,1639,IN,1712
10009189,20982,Gutun Owain,,Gutun,Owain,,,male,BF,1451,AF,1500
10054813,,Dorothy Calthorpe,,Dorothy,Calthorpe,,,female,IN,1648,IN,1693
10000498,76480,Sir Hervey Bagot,Sir,Hervey,Bagot,,,male,IN,1591,IN,1660
10012054,38074,Thomas Traherne,,Thomas,Traherne,,,male,IN,1637,IN,1674
10006215,13837,John Hoskins the younger,,John,Hoskins,the younger,,male,IN,1581,IN,1631
10012763,29205,Jacob Whiddon,,Jacob,Whiddon,,,male,AF,1485,IN,1595
10054811,,Thomas Hutchinson,,Thomas,Hutchinson,,,male,IN,1589,IN,1643
10001805,4060,Elizabeth Burnet,,Elizabeth,Burnet,,,female,IN,1661,IN,1709
10005804,12982,Edward Henryson,,Edward,Henryson,,,male,IN,1522,IN,1590
10050188,,Richard Hathaway,,Richard,Hathaway,,,male,BF,1555,IN,1581
10006876,65405,Johann Kerseboom,,Johann,Kerseboom,,,male,AF,1598,IN,1708
10010698,69257,Diego Sarmiento de Acuna,,Diego,Sarmiento de Acuna,,,male,IN,1567,IN,1626
10012802,29271,Stephen White,,Stephen,White,,,male,CA,1574,AF/IN,1646
10005656,12594,Thomas Hatcher,,Thomas,Hatcher,,,male,IN,1589,IN,1677
10054814,,Elizabeth Monck,,Elizabeth,Monck,,Duchess of Albemarle,female,IN,1654,IN,1734
10011989,67705,William Tomlinson,,William,Tomlinson,,,male,IN,1650,IN,1696
10008393,19021,James Montagu,,James,Montagu,,,male,IN,1568,IN,1618
10004817,10609,Alexander Gibson,,Alexander,Gibson,,,male,AF,1534,IN,1644
10010804,24913,Thomas Scott of Petgormo,,Thomas,Scott,of Petgormo,,male,AF,1431,IN,1541
10001932,4354,Benjamin Calamy,,Benjamin,Calamy,,,male,IN,1646,IN,1685
10012057,38075,Anna Trapnel,,Anna,Trapnel,,,female,IN,1642,IN,1660
10003330,7279,Edward Davis,,Edward,Davis,,,male,IN,1682,IN,1693
10003589,7840,Robert Dormer,,Robert,Dormer,,,male,IN,1650,IN,1726
10011990,27527,Thomas Tompion,,Thomas,Tompion,,,male,IN,1639,IN,1713
10006421,14283,John Hutchinson,,John,Hutchinson,,,male,IN,1615,IN,1664
10054812,,Katherine Kidder,,Katherine,Kidder,,,female,BF,1699,AF/IN,1699
10050093,,Hannah Newton,,Hannah,Newton,,,female,CA,1610,IN,1679
10013197,69743,Sir Hugh Wyndham,Sir,Hugh,Wyndham,,,male,IN,1624,IN,1671
10003332,7326,John Davis,,John,Davis,,,male,IN,1550,IN,1605
10004644,10274,Thomas Gage,,Thomas,Gage,,,male,CA,1603,IN,1656
10008181,95019,Richard Mellers,,Richard,Mellers,,,male,AF,1397,IN,1507
10003715,8118,Claude Du Bosc,,Claude,Du Bosc,,,male,IN,1682,AF/IN,1746
10003369,24820,Charles de Schomberg,,Charles,de Schomberg,,,male,IN,1645,IN,1693
10011378,26156,Nathaniel Spinckes,,Nathaniel,Spinckes,,,male,IN,1654,IN,1727
10002485,5510,John Clarke,,John,Clarke,,,male,IN,1682,IN,1757
10000709,1514,John Barrett,,John,Barrett,,,male,IN,1495,IN,1563
10009429,21603,Lewis Paul,,Lewis,Paul,,,male,AF,1649,IN,1759
10012081,27711,Sir Thomas Tresham,Sir,Thomas,Tresham,,,male,IN,1500,IN,1559
10009367,21414,Edward Parry,,Edward,Parry,,,male,AF,1540,IN,1650
10008182,18529,John Mellis,,John,Mellis,,,male,AF,1483,CA,1593
10011524,66071,John Sterne,,John,Sterne,,,male,CA,1545,IN,1607
10001073,0,Sir John Bingley,Sir,John,Bingley,,,male,BF,1599,AF,1619
10012102,27769,William Troughton,,William,Troughton,,,male,IN,1613,IN,1686
10008971,20496,Cu Choigcriche O Cleirigh,,Cu Choigcriche,O Cleirigh,,,male,IN,1624,IN,1664
10000535,39775,Henry Baker,,Henry,Baker,,,male,AF,1579,IN,1689
10013112,29847,Humphrey Woolrich,,Humphrey,Woolrich,,,male,IN,1633,IN,1707
10008209,0,Everard Mercurian,,Everard,Mercurian,,,male,CA,1515,IN,1580
10001233,65002,George Bogle,,George,Bogle,,,male,IN,1700,IN,1784
10001461,3202,John Bradshaw,,John,Bradshaw,,,male,IN,1658,BF,1768
10001227,2761,Anthony William Boehm,,Anthony William,Boehm,,,male,IN,1673,IN,1722
10001983,4472,Archibald Campbell,,Archibald,Campbell,,,male,IN,1605,IN,1661
10004948,10946,William Good,,William,Good,,,male,IN,1527,IN,1586
10003446,7518,Richard Denton,,Richard,Denton,,,male,IN,1586,IN,1662
10009454,21666,Edmund Peacham,,Edmund,Peacham,,,male,IN,1553,IN,1616
10012473,28584,Robert Wallop,,Robert,Wallop,,,male,IN,1601,IN,1667
10054807,,Charles Cavendish,,Charles,Cavendish,,,male,IN,1553,IN,1617
10004413,9772,John Floyd,,John,Floyd,,,male,IN,1572,IN,1649
10004696,10560,Thomas Garrard,,Thomas,Garrard,,,male,IN,1498,IN,1540
10006952,75328,Sir William Kingsmill,Sir,William,Kingsmill,,,male,IN,1557,IN,1618
10004650,10288,Robert Galbraith,,Robert,Galbraith,,,male,AF,1434,IN,1544
10003913,8594,Thomas Egerton,,Thomas,Egerton,,,male,IN,1540,IN,1617
10008895,20295,Dudley North,,Dudley,North,,,male,IN,1582,IN,1666
10005584,12422,Walter Harris,,Walter,Harris,,,male,IN,1647,IN,1732
10002494,5527,Samuel Clarke,,Samuel,Clarke,,,male,IN,1624,IN,1669
10003789,8302,John Duport,,John,Duport,,,male,AF,1507,IN,1617
10002003,4503,Hugh Campbell,,Hugh,Campbell,,,male,IN,1673,IN,1731
10005585,12423,Walter Harris,,Walter,Harris,,,male,IN,1686,IN,1761
10003234,7079,Thomas Dalyell of Binns,,Thomas,Dalyell,of Binns,,male,IN,1615,IN,1685
10012829,29314,John Whiting,,John,Whiting,,,male,IN,1656,IN,1722
10001386,64978,Thomas Bowles,,Thomas,Bowles,,,male,AF,1611,IN,1721
10010777,24846,William Scoffin,,William,Scoffin,,,male,IN,1654,IN,1732
10010956,65310,Ferdinando Shaw,,Ferdinando,Shaw,,,male,IN,1674,IN,1745
10002981,73208,William Cranston,,William,Cranston,,,male,IN,1513,IN,1562
10009952,22792,John Prime,,John,Prime,,,male,IN,1549,IN,1596
10002980,68524,Samuel Cranston,,Samuel,Cranston,,,male,IN,1659,IN,1727
10013085,66085,James Wood,,James,Wood,,,male,IN,1609,IN,1664
10002318,5118,George Chapman,,George,Chapman,,,male,IN,1559,IN,1634
10004818,10610,Alexander Gibson,,Alexander,Gibson,,,male,AF,1546,IN,1656
10006117,13625,Barten Holyday,,Barten,Holyday,,,male,IN,1593,IN,1661
10002127,4777,William Carstares,,William,Carstares,,,male,IN,1649,IN,1715
10012479,28597,Michael Walpole,,Michael,Walpole,,,male,IN,1570,IN,1625
10007548,16903,Sir James Lockhart of Lee,Sir,James,Lockhart,of Lee,,male,IN,1588,IN,1674
10005845,13059,William Herbert,,William,Herbert,,,male,IN,1606,IN,1662
10010931,25192,Sir John Shadwell,Sir,John,Shadwell,,,male,IN,1671,IN,1747
10004671,10333,Henry Gandy,,Henry,Gandy,,,male,IN,1649,IN,1734
10002338,5171,Robert Charnock,,Robert,Charnock,,,male,IN,1663,IN,1696
10010556,24330,Lucy Russell,,Lucy,Russell,,,female,IN,1581,IN,1627
10002401,5290,Sir Josiah Child,Sir,Josiah,Child,,,male,IN,1631,IN,1699
10005048,11125,William Gostling,,William,Gostling,,,male,IN,1696,IN,1777
10054823,,Anne Layfield,,Anne,Layfield,,,female,BF,1640,AF,1640
10000954,70460,Sir Anthony Benn,Sir,Anthony,Benn,,,male,IN,1569,IN,1618
10005807,12987,Joseph Henshaw,,Joseph,Henshaw,,,male,IN,1603,IN,1679
10005367,11909,Sir Christopher Hales,Sir,Christopher,Hales,,,male,AF,1431,IN,1541
10013193,40438,Andrew Wyke,,Andrew,Wyke,,,male,IN,1645,IN,1663
10012797,68520,Peter White,,Peter,White,,,male,IN,1551,IN,1570
10001263,2831,Nicholas Bond,,Nicholas,Bond,,,male,IN,1540,IN,1608
10013226,69145,Isabel Yeamans,,Isabel,Yeamans,,,female,IN,1637,IN,1704
10002673,5917,Jeremy Collier,,Jeremy,Collier,,,male,IN,1650,IN,1726
10005975,60974,Laurence Hilliard,,Laurence,Hilliard,,,male,IN,1582,IN,1648
10005138,11347,Patrick Gray,,Patrick,Gray,,,male,IN,1515,IN,1584
10003857,8436,Henry Eccles,,Henry,Eccles,,,male,CA,1682,BF,1792
10002972,6609,Lionel Cranfield,,Lionel,Cranfield,,,male,IN,1575,IN,1645
10006217,13840,Sir John Hoskins,Sir,John,Hoskins,,,male,IN,1634,IN,1705
10002674,37303,Mary Collier,,Mary,Collier,,,female,CA,1688,IN,1762
10013228,30203,Robert Yeamans,,Robert,Yeamans,,,male,AF,1533,IN,1643
10005809,12989,Thomas Henshaw,,Thomas,Henshaw,,,male,IN,1618,IN,1700
10004270,9436,Sir Henry Finch,Sir,Henry,Finch,,,male,IN,1558,IN,1625
10010859,25017,Robert Sedgwick,,Robert,Sedgwick,,,male,IN,1613,IN,1656
10004501,9984,Sir David Foulis,Sir,David,Foulis,,,male,AF,1532,IN,1642
10002453,68305,Francis Chute,,Francis,Chute,,,male,IN,1697,IN,1745
10009434,21612,Sir Amias Paulet,Sir,Amias,Paulet,,,male,IN,1532,IN,1588
10010511,37919,John Rowley,,John,Rowley,,,male,IN,1668,IN,1728
10010880,54317,John Sempill,,John,Sempill,,,male,AF,1403,IN,1513
10003314,7244,John Davies,,John,Davies,,,male,IN,1564,IN,1618
10012211,27998,John Underhill,,John,Underhill,,,male,IN,1544,IN,1592
10008659,19668,William Musgrave,,William,Musgrave,,,male,IN,1655,IN,1721
10001621,3587,Richard Broughton,,Richard,Broughton,,,male,IN,1561,IN,1635
10011770,26909,Sir William Taaffe,Sir,William,Taaffe,,,male,AF,1521,CA,1631
10001775,3950,James Burbage,,James,Burbage,,,male,IN,1531,IN,1597
10002178,4853,John Case,,John,Case,,,male,IN,1540,IN,1600
10007954,18018,John Mapletoft,,John,Mapletoft,,,male,IN,1631,IN,1721
10005777,12871,Sir John Hele,Sir,John,Hele,,,male,IN,1541,IN,1608
10001221,2757,Sir Josias Bodley,Sir,Josias,Bodley,,,male,IN,1550,IN,1617
10008851,20199,Alexander Nisbet,,Alexander,Nisbet,,,male,IN,1657,IN,1725
10011776,26925,Elizabeth Talbot Countess of Shrewsbury,,Elizabeth,Talbot,,Countess of Shrewsbury,female,CA,1527,IN,1608
10000284,658,John Armstrong of Gilnockie,,John,Armstrong,of Gilnockie,,male,AF,1420,IN,1530
10007478,16764,Sir Matthew Lister,Sir,Matthew,Lister,,,male,IN,1571,IN,1656
10012321,28230,Sir Francis Verney,Sir,Francis,Verney,,,male,IN,1584,IN,1615
10001351,2991,Sir John Bourchier,Sir,John,Bourchier,,,male,IN,1595,IN,1660
10011217,25841,John Smith,,John,Smith,,,male,IN,1647,CA,1727
10003567,7778,William Dolben,,William,Dolben,,,male,CA,1588,IN,1631
10004069,74252,Mary Eyre,,Mary,Eyre,,,female,BF,1603,AF/IN,1633
10003573,7809,Nehemiah Donellan,,Nehemiah,Donellan,,,male,CA,1565,AF/IN,1609
10012369,28315,Thomas Vincent,,Thomas,Vincent,,,male,IN,1634,IN,1678
10009919,73528,Jennet Preston,,Jennet,Preston,,,female,AF,1502,IN,1612
10001637,3667,Anthony Browne,,Anthony,Browne,,,male,IN,1528,IN,1592
10054808,,Margaret Mann,,Margaret,Mann,,,female,BF/IN,1644,AF,1644
10005997,13376,John Hoadly,,John,Hoadly,,,male,IN,1678,IN,1746
10009290,21229,Henry Paman,,Henry,Paman,,,male,IN,1623,IN,1695
10009121,69871,Nicholas Oldisworth,,Nicholas,Oldisworth,,,male,IN,1611,IN,1645
10011069,25483,John Shute,,John,Shute,,,male,AF,1453,IN,1563
10004105,9102,William Faithorne,,William,Faithorne,,,male,IN,1620,IN,1691
10009562,21947,James Percy,,James,Percy,,,male,IN,1619,IN,1690
10002675,95011,Richard Collier,,Richard,Collier,,,male,IN,1480,IN,1533
10004400,9739,Richard Fletcher,,Richard,Fletcher,,,male,IN,1544,IN,1596
10010246,76930,Sir Walter Rice,Sir,Walter,Rice,,,male,IN,1562,IN,1636
10005407,0,Joseph Hallett,,Joseph,Hallett,,,male,IN,1656,IN,1722
10004653,10293,Miles Gale,,Miles,Gale,,,male,IN,1647,IN,1721
10005368,11910,Sir Edward Hales,Sir,Edward,Hales,,,male,IN,1645,IN,1695
10008158,17746,Robert McWard,,Robert,McWard,,,male,IN,1625,IN,1681
10008552,19305,Huw Morys,,Huw,Morys,,,male,IN,1622,IN,1709
10011479,64163,William Stansby,,William,Stansby,,,male,IN,1572,IN,1638
10003237,7077,Robert Dalzell,,Robert,Dalzell,,,male,IN,1687,IN,1737
10006987,15684,Francis Kirwan,,Francis,Kirwan,,,male,IN,1589,IN,1661
10012954,29614,Francis Willughby,,Francis,Willughby,,,male,IN,1635,IN,1672
10000179,447,Andreas Ammonius,,Andreas,Ammonius,,,male,IN,1476,IN,1517
10012259,28133,John Vaughan,,John,Vaughan,,,male,IN,1574,IN,1634
